make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,combined_mpg
Chevrolet,Tahoe Hybrid,2013,regular,332.0,8,AUTOMATIC,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1385,56425,21.35
Chevrolet,Tahoe Hybrid,2013,regular,332.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1385,53620,21.35
Chevrolet,Tahoe Limited/Z71,2000,regular,255.0,8,AUTOMATIC,four wheel drive,4.0,,Large,4dr SUV,15,11,1385,3465,12.8
Chevrolet,Tahoe Limited/Z71,2000,regular,255.0,8,AUTOMATIC,rear wheel drive,4.0,,Large,4dr SUV,16,12,1385,3413,13.8
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,22,16,1385,54505,18.700000000000003
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,61085,19.15
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,22,16,1385,49300,18.700000000000003
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,23,16,1385,46300,19.15
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,23,16,1385,51505,19.15
Chevrolet,Tahoe,2015,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,64085,18.700000000000003
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,64740,18.700000000000003
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,23,16,1385,47000,19.15
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,22,16,1385,55030,18.700000000000003
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,4dr SUV,23,16,1385,52030,19.15
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,22,16,1385,50000,18.700000000000003
Chevrolet,Tahoe,2016,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,61740,19.15
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,50215,18.700000000000003
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,55345,18.700000000000003
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,47215,19.15
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,62030,19.15
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,23,16,1385,52345,19.15
Chevrolet,Tahoe,2017,flex_regular,355.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Performance",Large,4dr SUV,22,16,1385,65030,18.700000000000003
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,31620,18.15
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,28880,18.15
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,16,5657,29770,19.6
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,16,5657,27030,19.6
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,32600,18.15
Ford,Taurus X,2008,regular,260.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,16,5657,30750,19.6
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,17,5657,32325,20.150000000000002
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,33180,18.15
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,34175,18.15
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,17,5657,31330,20.150000000000002
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22,15,5657,30120,18.15
Ford,Taurus X,2009,regular,263.0,6,AUTOMATIC,front wheel drive,4.0,Crossover,Large,Wagon,24,17,5657,28270,20.150000000000002
Ford,Taurus,2015,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,5657,29485,23.5
Ford,Taurus,2015,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,29,19,5657,27055,23.5
Ford,Taurus,2015,premium,365.0,6,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,25,17,5657,40220,20.6
Ford,Taurus,2015,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,26,18,5657,31335,21.6
Ford,Taurus,2015,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,26,18,5657,36255,21.6
Ford,Taurus,2015,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,5657,34405,23.5
Ford,Taurus,2016,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,27,18,5657,29540,22.05
Ford,Taurus,2016,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,27,18,5657,34460,22.05
Ford,Taurus,2016,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,18,5657,27110,22.05
Ford,Taurus,2016,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,24,17,5657,31390,20.150000000000002
Ford,Taurus,2016,premium,365.0,6,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,24,16,5657,40275,19.6
Ford,Taurus,2016,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,24,17,5657,36310,20.150000000000002
Ford,Taurus,2017,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,27,18,5657,36855,22.05
Ford,Taurus,2017,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,27,18,5657,29775,22.05
Ford,Taurus,2017,premium,365.0,6,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,24,16,5657,42520,19.6
Ford,Taurus,2017,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,24,17,5657,31625,20.150000000000002
Ford,Taurus,2017,flex_regular,288.0,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,24,17,5657,38705,20.150000000000002
Ford,Taurus,2017,flex_regular,288.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27,18,5657,27345,22.05
Chrysler,TC,1990,regular,141.0,6,AUTOMATIC,front wheel drive,2.0,Luxury,Compact,Convertible,22,15,1013,2000,18.15
Chrysler,TC,1990,regular,200.0,4,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,23,16,1013,2000,19.15
Chrysler,TC,1991,regular,141.0,6,AUTOMATIC,front wheel drive,2.0,Luxury,Compact,Convertible,22,16,1013,2000,18.700000000000003
Scion,tC,2014,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,21400,26.6
Scion,tC,2014,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,21440,26.6
Scion,tC,2014,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,22440,26.6
Scion,tC,2014,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,22400,26.6
Scion,tC,2014,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,20210,26.6
Scion,tC,2014,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,19210,26.6
Scion,tC,2015,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,19210,26.6
Scion,tC,2015,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,20360,26.6
Scion,tC,2015,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,24340,26.6
Scion,tC,2015,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,23190,26.6
Scion,tC,2016,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,19385,26.6
Scion,tC,2016,regular,179.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,23190,26.6
Scion,tC,2016,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,24340,26.6
Scion,tC,2016,regular,179.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,31,23,105,20535,26.6
Ford,Tempo,1992,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Ford,Tempo,1992,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Ford,Tempo,1992,regular,140.0,6,MANUAL,front wheel drive,2.0,,Compact,Coupe,26,19,5657,2000,22.150000000000002
Ford,Tempo,1992,regular,96.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,21,5657,2000,25.05
Ford,Tempo,1992,regular,140.0,6,MANUAL,front wheel drive,4.0,,Compact,Sedan,26,19,5657,2000,22.150000000000002
Ford,Tempo,1993,regular,96.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,21,5657,2000,25.05
Ford,Tempo,1993,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Ford,Tempo,1993,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Ford,Tempo,1994,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Ford,Tempo,1994,regular,96.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,21,5657,2000,25.05
Ford,Tempo,1994,regular,96.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,5657,2000,25.05
Toyota,Tercel,1996,regular,93.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,27,2031,2000,30.6
Toyota,Tercel,1996,regular,93.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,2031,2000,30.6
Toyota,Tercel,1996,regular,93.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,36,29,2031,2000,32.15
Toyota,Tercel,1997,regular,93.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,2031,2012,31.150000000000002
Toyota,Tercel,1997,regular,93.0,4,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,28,2031,2041,31.150000000000002
Toyota,Tercel,1997,regular,93.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,2031,2000,31.150000000000002
Toyota,Tercel,1998,regular,93.0,4,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,27,2031,2148,30.6
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,24070,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,37240,24.05
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,33065,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,29820,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,28310,24.05
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,26560,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,34815,24.05
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,35490,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,29810,24.05
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,28060,26.5
GMC,Terrain,2015,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,31570,24.05
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,28300,26.5
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,33975,26.5
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,23975,26.5
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,28550,24.05
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,30620,26.5
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,35725,24.05
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,549,26800,26.5
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,32370,24.05
GMC,Terrain,2016,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,549,30050,24.05
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,549,29050,23.6
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,21,549,28800,25.5
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,549,36025,23.6
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,21,549,34275,25.5
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,21,549,27300,25.5
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,549,30550,23.6
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,21,549,30920,25.5
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,21,549,24070,25.5
GMC,Terrain,2017,regular,182.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,549,32670,23.6
Buick,Terraza,2005,regular,200.0,6,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,30990,17.700000000000003
Buick,Terraza,2005,regular,200.0,6,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,31170,19.15
Buick,Terraza,2005,regular,200.0,6,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,28110,19.15
Buick,Terraza,2005,regular,200.0,6,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,33855,17.700000000000003
Buick,Terraza,2006,regular,196.0,6,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,33250,17.700000000000003
Buick,Terraza,2006,regular,201.0,6,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,27250,19.15
Buick,Terraza,2006,regular,201.0,6,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,155,29750,19.15
Buick,Terraza,2006,regular,196.0,6,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,155,30250,17.700000000000003
Buick,Terraza,2007,regular,240.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,30780,19.15
Buick,Terraza,2007,regular,240.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,28000,19.15
Buick,Terraza,2007,regular,240.0,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,155,26660,19.15
Ford,Thunderbird,2003,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,40355,18.700000000000003
Ford,Thunderbird,2003,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,36815,18.700000000000003
Ford,Thunderbird,2003,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,37855,18.700000000000003
Ford,Thunderbird,2003,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,39310,18.700000000000003
Ford,Thunderbird,2004,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,21,15,5657,37435,17.700000000000003
Ford,Thunderbird,2004,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,21,15,5657,38480,17.700000000000003
Ford,Thunderbird,2005,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,38355,18.700000000000003
Ford,Thunderbird,2005,premium,280.0,8,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Convertible,22,16,5657,39415,18.700000000000003
Hyundai,Tiburon,2006,regular,138.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,19,1439,17095,22.6
Hyundai,Tiburon,2006,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,18595,20.150000000000002
Hyundai,Tiburon,2006,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,16,1439,20595,19.6
Hyundai,Tiburon,2006,regular,138.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,21,1439,16095,24.15
Hyundai,Tiburon,2006,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21595,20.150000000000002
Hyundai,Tiburon,2006,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,19595,20.150000000000002
Hyundai,Tiburon,2006,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21195,20.150000000000002
Hyundai,Tiburon,2007,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,16,1439,22095,19.6
Hyundai,Tiburon,2007,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,19395,20.150000000000002
Hyundai,Tiburon,2007,regular,138.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,20,1439,17795,23.15
Hyundai,Tiburon,2007,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21695,20.150000000000002
Hyundai,Tiburon,2007,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22795,20.150000000000002
Hyundai,Tiburon,2007,regular,138.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,1439,16695,23.6
Hyundai,Tiburon,2007,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,23,20,1439,20495,21.35
Hyundai,Tiburon,2008,regular,138.0,4,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,20,1439,18370,23.15
Hyundai,Tiburon,2008,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,21270,20.150000000000002
Hyundai,Tiburon,2008,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22620,20.150000000000002
Hyundai,Tiburon,2008,regular,172.0,6,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,20170,20.150000000000002
Hyundai,Tiburon,2008,regular,138.0,4,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,28,20,1439,17270,23.6
Hyundai,Tiburon,2008,regular,172.0,6,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,17,1439,22770,20.150000000000002
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,30225,22.700000000000003
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,28230,22.700000000000003
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,33235,22.700000000000003
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,37650,23.25
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,39625,22.700000000000003
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,26255,23.25
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,35565,22.700000000000003
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,33590,23.25
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,31260,23.25
Volkswagen,Tiguan,2015,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,28250,23.25
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,24890,23.25
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,36420,22.700000000000003
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,33365,22.700000000000003
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,28700,23.25
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,26865,22.700000000000003
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,31390,23.25
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,873,34445,23.25
Volkswagen,Tiguan,2016,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,873,30675,22.700000000000003
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,30095,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,32070,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,26970,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,34580,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,24995,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,36475,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,34500,21.8
Volkswagen,Tiguan,2017,premium,200.0,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,24,20,873,32605,21.8
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,39780,14.25
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,34440,15.25
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,12,2009,37580,14.25
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2009,31910,15.25
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,12,2009,34760,14.25
Nissan,Titan,2014,regular,317.0,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2009,29360,15.25
